global,major,smc,commercial,it_spend,employee_count,pc_count,size,tech_support,discount,revenue,tech_discount
0,0,1,1,6034,74,79,17817,1,0,11138.53,0
0,0,0,1,37957,30,36,109245,0,1,12192.22,0
1,0,0,1,19390,29,37,74918,0,1,12960.36,0
1,0,1,0,8551,45,53,40703,0,0,8123.1,0
0,1,0,1,13988,49,33,50219,0,0,8672.85,0
1,0,1,1,42616,107,94,122328,1,1,28184.3,1
0,1,0,1,78554,56,71,228506,1,0,23682.07,0
0,1,0,1,52583,106,88,137381,0,1,20940.13,0
1,0,1,1,42105,38,41,229669,1,1,34305.24,1
0,0,1,1,18524,65,62,137759,1,1,23509.19,1
1,0,0,1,92410,41,35,422327,0,1,40789.42,0
0,0,0,1,69328,11,10,209910,0,1,18452.78,0
1,0,1,1,5864,71,86,41264,0,0,11360.07,0
0,0,0,1,34784,26,25,221889,0,1,18096.94,0
0,0,1,1,36554,184,127,138290,1,0,20023.38,0
0,0,1,1,34041,87,56,201086,1,1,28382.06,1
0,0,0,1,4290,60,69,21262,0,1,5242.13,0
0,0,0,1,34241,84,76,130518,1,1,22971.45,1
0,0,1,0,18514,91,58,57277,0,0,5125.17,0
1,0,1,0,76835,68,63,244594,1,0,24399.42,0
0,0,0,1,7216,11,10,33670,1,0,6363.88,0
0,0,0,1,19414,59,76,137979,1,1,23419.2,1
0,1,0,0,43270,119,99,117234,1,1,23452.52,1
0,0,0,0,32414,48,52,107806,1,0,11894.77,0
0,0,1,1,7683,37,24,20041,1,0,6912.39,0
0,0,1,1,36966,10,11,156425,0,0,6046.07,0
0,0,1,0,7598,41,26,22896,0,0,3173.61,0
0,0,0,0,11723,79,87,43580,0,1,6342.44,0
1,0,0,1,16234,202,183,77772,0,1,18668.97,0
0,1,0,1,34980,23,20,130407,1,1,20730.46,1
0,0,0,1,74432,12,8,278883,1,0,20267.32,0
0,0,0,1,15286,21,13,68312,0,1,7316.07,0
0,1,0,1,1864,15,9,15110,0,0,3960.12,0
0,0,1,0,4402,18,13,14696,1,0,5994.53,0
0,0,1,1,44773,15,14,125674,1,1,19955.66,1
1,0,0,0,73881,49,43,190863,1,0,22145.54,0
1,0,0,0,54554,248,312,470588,1,1,68429.1,1
0,1,0,1,11124,70,71,43253,1,0,14168.48,0
0,0,0,1,16223,61,59,57955,0,1,9284.72,0
1,0,1,1,27346,59,55,151249,1,1,27932.66,1
0,0,1,1,30256,54,67,85065,0,0,5937.48,0
1,0,1,1,21063,62,40,65840,0,1,12962.64,0
0,0,0,1,23500,11,7,91670,1,0,13413.15,0
1,0,0,1,7939,16,11,65674,0,0,7322.94,0
0,0,0,1,73202,24,16,252970,0,0,6949.11,0
0,1,0,1,13139,14,16,73949,0,1,10114.25,0
1,0,1,1,20919,28,23,160371,0,0,11384.84,0
0,0,0,0,47645,104,76,163568,0,0,7956.8,0
0,0,1,1,41860,28,16,106287,0,1,8605.68,0
0,0,0,1,103125,55,45,318677,1,1,39303.15,1
0,0,0,1,59409,50,58,211780,0,1,19458.79,0
0,1,0,1,38481,30,34,104335,1,0,15149.98,0
1,0,1,0,30814,70,54,88879,1,1,19835.77,1
0,0,0,1,11045,47,50,38137,0,0,6500.02,0
1,0,1,1,69117,11,10,215342,1,1,33756.74,1
0,0,1,1,3348,20,18,30282,1,0,8886.54,0
0,0,1,1,2327,66,70,15085,0,0,7924.06,0
0,0,1,0,2982,68,43,16262,0,0,2613.22,0
0,0,1,1,10988,106,102,109237,0,1,13443.8,0
0,0,1,0,57973,69,63,153445,0,0,9036.57,0
0,0,1,1,14793,32,40,42943,0,1,8199.7,0
0,0,1,0,36920,204,143,96848,0,0,8235.54,0
0,0,1,1,9682,224,286,84905,0,1,21328.55,0
0,0,0,1,4440,64,47,20368,0,0,2290.88,0
0,0,0,0,2346,45,52,17580,1,0,7918.88,0
1,0,0,1,14772,63,74,54855,0,0,8930.5,0
0,0,0,1,3504,321,334,15802,1,0,21081.76,0
0,0,0,1,25058,161,139,127963,1,0,18045.75,0
1,0,1,1,105538,97,117,267677,0,1,32454.82,0
0,1,0,1,20893,70,47,112880,1,0,15249.06,0
0,0,1,1,4716,27,32,18150,0,0,4607.8,0
0,0,0,1,17504,28,30,124231,1,0,13802.47,0
1,0,1,1,22440,33,29,99953,1,0,17706.84,0
0,0,1,1,46186,74,48,141579,0,1,13930.13,0
0,0,1,0,39683,12,13,111848,0,0,4753.07,0
0,1,0,0,4195,14,17,11924,0,0,2161.75,0
1,0,0,1,10664,68,47,40037,1,1,17694.82,1
0,1,0,1,21618,30,20,152869,0,0,9412.47,0
